Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
31	23	0	0.408202456	10.0728194	8.81527807	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
32	23	0	0.421370277	10.0992092	8.85540092	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
33	24	0	0.434538099	10.2731755	8.89836379	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
34	25	0	0.44770592	10.1321815	8.93465254	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
35	25	0	0.460873741	10.3096128	8.97393712	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
36	26	0	0.474041562	10.1955556	9.00787097	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
37	27	0	0.487209383	10.351632	9.04418883	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
38	27	0	0.500377204	10.3079064	9.07744456	4.8650465	14.2409576	3.79976859	0	0	0	0	0	0	3
39	28	0	0.513545026	10.3155771	9.17413289	4.8650465	14.2409576	3.3134899	0	0	0	0	0	0	3
40	28	0	0.526712847	10.2497498	9.06910111	4.8650465	10.351632	2.04643381	0	0	0	0	0	0	3
41	29	0	0.539880668	10.2645168	9.1846201	4.8650465	10.351632	2.05692101	0	0	0	0	0	0	3
42	30	0	0.553048489	10.1811059	9.3245164	5.66913907	10.351632	2.19681731	0	0	0	0	0	0	3
43	30	0	0.56621631	10.0625794	9.44013325	6.35650749	10.351632	2.31243416	0	0	0	0	0	0	3
44	31	0	0.579384131	9.79540243	9.51806374	6.35650749	10.351632	2.39036465	0	0	0	0	0	0	3
45	32	0	0.592551953	9.38998168	9.59789201	6.53968252	10.351632	2.47019292	0	0	0	0	0	0	3
46	33	0	0.605719774	9.36807141	9.67232329	7.49387319	10.351632	2.50393819	0	0	0	0	0	0	3
47	33	0	0.618887595	9.30017021	9.71985742	7.71198371	10.351632	2.48430084	0	0	0	0	0	0	3
48	34	0	0.632055416	9.24466002	9.75681953	7.71198371	10.351632	2.47795139	0	0	0	0	0	0	3
49	35	0	0.645223237	9.19807896	9.7959273	8.09949289	10.351632	2.25213909	0	0	0	0	0	0	3
50	35	0	0.658391058	9.15856351	9.82379758	8.82404018	10.351632	1.52759181	0	0	0	0	0	0	3
51	36	0	0.67155888	9.1277966	9.83179117	9.1277966	10.351632	1.22383539	0	0	0	0	0	0	3
52	36	0	0.684726701	9.09765501	9.82750464	9.09765501	10.351632	1.25397698	0	0	0	0	0	0	3
53	37	0	0.697894522	9.07226337	9.81817182	9.07226337	10.351632	1.27936861	0	0	0	0	0	0	3
54	38	0	0.711062343	9.05210657	9.8052136	9.05210657	10.351632	1.29952541	0	0	0	0	0	0	3
55	38	0	0.724230164	9.03783986	9.7911176	9.03783986	10.351632	1.31379212	0	0	0	0	0	0	3
56	39	0	0.737397985	9.02325258	9.77533772	9.02325258	10.351632	1.3283794	0	0	0	0	0	0	3
57	40	0	0.750565807	9.01219881	9.75664042	9.01219881	10.351632	1.33943317	0	0	0	0	0	0	3
58	40	0	0.763733628	9.0045648	9.73728158	9.0045648	10.351632	1.34706719	0	0	0	0	0	0	3
59	41	0	0.776901449	8.9986353	9.71886536	8.9986353	10.351632	1.35299669	0	0	0	0	0	0	3
60	41	0	0.79006927	8.99778314	9.69890422	8.99778314	10.351632	1.35384884	0	0	0	0	0	0	3
61	42	0	0.803237091	8.99580972	9.67577936	8.99580972	10.351632	1.35582226	0	0	0	0	0	0	3
62	43	0	0.816404912	8.99394025	9.65098989	8.99394025	10.351632	1.30810807	0	0	0	0	0	0	3
63	43	0	0.829572734	8.99130096	9.62590579	8.99130096	10.351632	1.25361648	0	0	0	0	0	0	3
64	44	0	0.842740555	8.98722734	9.6008206	8.98722734	10.351632	1.20082115	0	0	0	0	0	0	3
65	44	0	0.855908376	8.98368065	9.57397934	8.98368065	10.351632	1.1500261	0	0	0	0	0	0	3
66	45	0	0.869076197	8.9819865	9.54578868	8.9819865	10.351632	1.10324813	0	0	0	0	0	0	3
67	46	0	0.882244018	8.98159038	9.51797985	8.98159038	10.351632	1.05843114	0	0	0	0	0	0	3
68	46	0	0.895411839	8.98131352	9.48924987	8.98131352	10.351632	1.0165131	0	0	0	0	0	0	3
69	47	0	0.908579661	8.98053453	9.46050553	8.98053453	10.351632	0.976390249	0	0	0	0	0	0	3
70	48	0	0.921747482	8.98034963	9.43106186	8.98034963	10.351632	0.933427384	0	0	0	0	0	0	3
71	48	0	0.934915303	8.98029103	9.39703858	8.98029103	10.351632	0.897138628	0	0	0	0	0	0	3
72	49	0	0.948083124	8.97975338	9.36671153	8.97975338	10.351632	0.857854048	0	0	0	0	0	0	3
73	50	0	0.961250945	8.97928753	9.33170296	8.97928753	10.351632	0.823920202	0	0	0	0	0	0	3
74	50	0	0.974418766	8.97886195	9.29968471	8.97886195	10.351632	0.787602337	0	0	0	0	0	0	3
75	51	0	0.987586588	8.97850964	9.26354991	8.97850964	10.3155771	0.762690061	0	0	0	0	0	0	3
76	52	0	1.00075441	8.97821783	9.22855811	8.97821783	10.3155771	0.762690061	0.164597565	0	21.5	0	0	0	3
77	52	0	1.01392223	8.97798304	9.19335826	8.97798304	10.2645168	0.762690061	0.164597565	0	21.5	0	0	0	3
78	53	0	1.02709005	8.97748203	9.15987753	8.97748203	10.2645168	0.671913637	0.164597565	0	24.4	0	0	0	3
79	53	0	1.04025787	8.97698827	9.1259952	8.97698827	10.1811059	0.705795967	0.164597565	0	23.3	0	0	0	3
80	54	0	1.05342569	8.97678369	9.09430251	8.97678369	10.0625794	0.737488658	0.164597565	0	22.3	0	0	0	3
81	55	0	1.06659351	8.97660755	9.06572431	8.97660755	9.79540243	0.766066864	0.164597565	0	21.4	0	0	0	3
82	55	0	1.07976134	8.97642991	9.0441724	8.97642991	9.38998168	0.413551769	0.164597565	0	39.8	0	0	0	3
83	56	0	1.09292916	8.97624985	9.03328472	8.97624985	9.36807141	0.391821559	0.164597565	0	42	0	0	0	3
84	56	0	1.10609698	8.97602816	9.02296779	8.97602816	9.30017021	0.324142051	0.164597565	0	50.7	0	0	0	3
85	57	0	1.1192648	8.97587606	9.01443373	8.97587606	9.24466002	0.268783956	0.164597565	0	61.2	0	0	0	3
86	58	0	1.13243262	8.97575596	9.00735731	8.97575596	9.19807896	0.222322997	0.164597565	0	74	0	0	0	3
87	58	0	1.14560044	8.97568689	9.00150489	8.97568689	9.15856351	0.182876623	0.164597565	0	90	0	0	0	3
88	59	0	1.15876826	8.97561543	8.99669047	8.97561543	9.1277966	0.152181172	0.164597565	0	100	0	0	0	3
89	60	0	1.17193608	8.9755375	8.99268365	8.9755375	9.09765501	0.122117507	0.164597565	0	100	0	0	0	3
90	60	0	1.18510391	8.97547024	8.98946826	8.97547024	9.07226337	0.0967931277	0.164597565	0	100	0	0	0	3
91	61	0	1.19827173	8.97539874	8.98691919	8.97539874	9.05210657	0.0767078366	0.164597565	0	100	0	0	0	3
92	61	0	1.21143955	8.97535114	8.98489931	8.97535114	9.03783986	0.062488721	0.164597565	0	100	0	0	0	3
93	62	0	1.22460737	8.97530811	8.98325374	8.97530811	9.02325258	0.0479444669	0.164597565	0	100	0	0	0	3
94	63	0	1.23777519	8.97527113	8.98199107	8.97527113	9.01219881	0.0369276798	0.164597565	0	100	0	0	0	3
95	63	0	1.25094301	8.9752579	8.98101894	8.9752579	9.0045648	0.0293068974	0.164597565	0	100	0	0	0	3
96	64	0	1.26411083	8.97522733	8.9802469	8.97522733	8.9986353	0.0234079688	0.164597565	0	100	0	0	0	3
