Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
53	37	0	0.697894522	2.3321513	2.82735681	2.3321513	3.07777466	0.241790493	0	0	0	2.33215	0	0	3
54	38	0	0.711062343	2.32586199	2.80782474	2.32586199	3.07777466	0.261322561	0	0	0	2.32586	0	0	3
55	38	0	0.724230164	2.32203319	2.78819371	2.32203319	3.07777466	0.280953594	0	0	0	2.32203	0	0	3
56	39	0	0.737397985	2.32038096	2.76843124	2.32038096	3.07777466	0.300716064	0	0	0	2.32038	0	0	3
57	40	0	0.750565807	2.32022101	2.74858661	2.32022101	3.07777466	0.32056069	0	0	0	2.32022	0	0	3
58	40	0	0.763733628	2.3213603	2.72871227	2.32022101	3.07777466	0.340435032	0	0	0	2.32136	0	0	3
59	41	0	0.776901449	2.32325794	2.70896471	2.32022101	3.07777466	0.360182591	0	0	0	2.32326	0	0	3
60	41	0	0.79006927	2.32575276	2.68931995	2.32022101	3.07777466	0.379827349	0	0	0	2.32575	0	0	3
61	42	0	0.803237091	2.32826641	2.66971653	2.32022101	3.07777466	0.399430768	0	0	0	2.32827	0	0	3
62	43	0	0.816404912	2.33087121	2.65015965	2.32022101	3.07777466	0.418987654	0	0	0	2.33087	0	0	3
63	43	0	0.829572734	2.33327244	2.63056748	2.32022101	3.07483147	0.438579818	0	0	0	2.33327	0	0	3
64	44	0	0.842740555	2.33538862	2.61110846	2.32022101	3.07329581	0.45803884	0	0	0	2.33539	0	0	3
65	44	0	0.855908376	2.33722463	2.59173817	2.32022101	3.07044018	0.477409134	0	0	0	2.33722	0	0	3
66	45	0	0.869076197	2.33881514	2.57248487	2.32022101	3.06384091	0.496479446	0	0	0	2.33882	0	0	3
67	46	0	0.882244018	2.34012648	2.55343976	2.32022101	3.0559363	0.515090295	0	0	0	2.34013	0	0	3
68	46	0	0.895411839	2.34126876	2.53463272	2.32022101	3.04105542	0.533011057	0	0	0	2.34127	0	0	3
69	47	0	0.908579661	2.34212088	2.5162397	2.32022101	3.0228732	0.550004991	0	0	0	2.34212	0	0	3
70	48	0	0.921747482	2.34278166	2.49834256	2.32022101	3.00172143	0.565946886	0	0	0	2.34278	0	0	3
71	48	0	0.934915303	2.34339798	2.48101826	2.32022101	2.97840539	0.580745186	0	0	0	2.3434	0	0	3
72	49	0	0.948083124	2.34378871	2.46431782	2.32022101	2.95318078	0.594343264	0	0	0	2.34379	0	0	3
73	50	0	0.961250945	2.34415891	2.44829093	2.32022101	2.91355418	0.59333317	0	0	0	2.34416	0	0	3
74	50	0	0.974418766	2.3444042	2.4333133	2.32022101	2.87459744	0.554376433	0	0	0	2.3444	0	0	3
75	51	0	0.987586588	2.34460551	2.41936614	2.32022101	2.83504424	0.514823231	0	0	0	2.34461	0	0	3
76	52	0	1.00075441	2.34476028	2.40646393	2.32022101	2.79667091	0.476449905	0.0234767711	0	4.9	2.34476	0	0	3
77	52	0	1.01392223	2.34487995	2.39457469	2.32022101	2.7590595	0.438838496	0.0234767711	0	5.3	2.34488	0	0	3
78	53	0	1.02709005	2.34498315	2.38367795	2.32022101	2.70710027	0.38687926	0.0234767711	0	6	2.34498	0	0	3
79	53	0	1.04025787	2.34505781	2.37415051	2.32022101	2.65725477	0.337033759	0.0234767711	0	6.9	2.34506	0	0	3
80	54	0	1.05342569	2.34514476	2.36593709	2.32022101	2.60945485	0.289233843	0.0234767711	0	8.1	2.34514	0	0	3
81	55	0	1.06659351	2.34521187	2.35898333	2.32022101	2.56393642	0.243715408	0.0234767711	0	9.6	2.34521	0	0	3
82	55	0	1.07976134	2.34527199	2.353229	2.32022101	2.52107442	0.200853412	0.0234767711	0	11.6	2.34527	0	0	3
83	56	0	1.09292916	2.34533454	2.34860427	2.32022101	2.48199169	0.16177068	0.0234767711	0	14.5	2.34533	0	0	3
84	56	0	1.10609698	2.34539208	2.34500954	2.32022101	2.44726975	0.127048739	0.0234767711	0	18.4	2.34539	0	0	3
85	57	0	1.1192648	2.34545574	2.34233023	2.32022101	2.41719274	0.0969717342	0.0234767711	0	24.2	2.34546	0	0	3
86	58	0	1.13243262	2.34550318	2.34044366	2.32022101	2.39183006	0.0716090477	0.0234767711	0	32.7	2.3455	0	0	3
87	58	0	1.14560044	2.34553419	2.33922535	2.32022101	2.37088896	0.0506679479	0.0234767711	0	46.3	2.34553	0	0	3
88	59	0	1.15876826	2.34558113	2.33855935	2.32022101	2.35423933	0.034018325	0.0234767711	0	69	2.34558	0	0	3
89	60	0	1.17193608	2.34561541	2.33833241	2.32022101	2.34561541	0.0253944038	0.0234767711	0	92.4	2.34562	0	0	3
90	60	0	1.18510391	2.3456416	2.33844418	2.32022101	2.3456416	0.0254205894	0.0234767711	0	92.3	2.34564	0	0	3
91	61	0	1.19827173	2.34566429	2.33879978	2.32022101	2.34566429	0.0254432868	0.0234767711	0	92.2	2.34566	0	0	3
92	61	0	1.21143955	2.34567251	2.33932111	2.32022101	2.34567251	0.0254515014	0.0234767711	0	92.2	2.34567	0	0	3
93	62	0	1.22460737	2.34569632	2.33994382	2.32022101	2.34569632	0.0254753114	0.0234767711	0	92.1	2.3457	0	0	3
94	63	0	1.23777519	2.34569619	2.34061001	2.32022101	2.34569632	0.0254753114	0.0234767711	0	92.1	2.3457	0	0	3
95	63	0	1.25094301	2.34571006	2.34128078	2.3213603	2.34571006	0.0243497559	0.0234767711	0	96.4	2.34571	0	0	3
96	64	0	1.26411083	2.34571411	2.34192167	2.32325794	2.34571411	0.0224561669	0.0234767711	0	100	2.34571	0	0	3
