Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
65	44	0	0.855908376	293.200093	293.200047	293.199947	293.200118	8.55126443e-05	0	0	0	0.000512283	0	0	3
66	45	0	0.869076197	293.20009	293.200051	293.199949	293.200118	8.92772484e-05	0	0	0	0.000510257	0	0	3
67	46	0	0.882244018	293.200088	293.200055	293.199951	293.200118	9.29224059e-05	0	0	0	0.000506649	0	0	3
68	46	0	0.895411839	293.200085	293.200058	293.199956	293.200118	9.64491682e-05	0	0	0	0.000501897	0	0	3
69	47	0	0.908579661	293.200083	293.200062	293.19996	293.200118	9.97902953e-05	0	0	0	0.000496451	0	0	3
70	48	0	0.921747482	293.200081	293.200065	293.199962	293.200118	0.000102987376	0	0	0	0.000490615	0	0	3
71	48	0	0.934915303	293.20008	293.200068	293.199966	293.200118	0.00010597128	0	0	0	0.000484687	0	0	3
72	49	0	0.948083124	293.200078	293.200071	293.199968	293.200118	0.000108752839	0	0	0	0.000478744	0	0	3
73	50	0	0.961250945	293.200077	293.200074	293.199975	293.200118	0.000111268411	0	0	0	0.000473005	0	0	3
74	50	0	0.974418766	293.200076	293.200077	293.199979	293.200118	0.000113483348	0	0	0	0.000467619	0	0	3
75	51	0	0.987586588	293.200075	293.200079	293.199985	293.200118	0.000115439848	0	0	0	0.000462626	0	0	3
76	52	0	1.00075441	293.200074	293.200081	293.19999	293.200118	0.000117650816	5.30245338e-06	0	0	0.000458047	0	0	3
77	52	0	1.01392223	293.200074	293.200084	293.199997	293.200118	0.000119466824	5.30245338e-06	0	0	0.00045387	0	0	3
78	53	0	1.02709005	293.200073	293.200086	293.200007	293.200118	0.000110887288	5.30245338e-06	0	0	0.000450182	0	0	3
79	53	0	1.04025787	293.200073	293.200087	293.200018	293.200118	9.9753796e-05	5.30245338e-06	0	0	0.000446924	0	0	3
80	54	0	1.05342569	293.200073	293.200089	293.20003	293.200118	8.80470845e-05	5.30245338e-06	0	0	0.000444139	0	0	3
81	55	0	1.06659351	293.200073	293.20009	293.200042	293.200118	7.53466616e-05	5.30245338e-06	0	0	0.000441791	0	0	3
82	55	0	1.07976134	293.200072	293.200091	293.200056	293.200118	6.14720722e-05	5.30245338e-06	0	0	0.000439833	0	0	3
83	56	0	1.09292916	293.200072	293.200091	293.200068	293.200118	5.02429751e-05	5.30245338e-06	0	0	0.000438196	0	0	3
84	56	0	1.10609698	293.200072	293.200091	293.200072	293.200118	4.55016054e-05	5.30245338e-06	0	0	0.00043691	0	0	3
85	57	0	1.1192648	293.200072	293.200091	293.200072	293.200118	4.55491178e-05	5.30245338e-06	0	0	0.000435874	0	0	3
86	58	0	1.13243262	293.200072	293.200091	293.200072	293.200118	4.55748241e-05	5.30245338e-06	0	0	0.000435068	0	0	3
87	58	0	1.14560044	293.200072	293.20009	293.200072	293.200118	4.55840818e-05	5.30245338e-06	0	0	0.000434473	0	0	3
88	59	0	1.15876826	293.200072	293.200089	293.200072	293.200118	4.55840818e-05	5.30245338e-06	0	0	0.000434053	0	0	3
89	60	0	1.17193608	293.200072	293.200088	293.200072	293.200118	4.55840818e-05	5.30245338e-06	0	0	0.000433749	0	0	3
90	60	0	1.18510391	293.200072	293.200087	293.200072	293.200118	4.55840818e-05	5.30245338e-06	0	0	0.00043358	0	0	3
91	61	0	1.19827173	293.200072	293.200086	293.200072	293.200118	4.55840818e-05	5.30245338e-06	0	0	0.000433453	0	0	3
92	61	0	1.21143955	293.200072	293.200085	293.200072	293.200118	4.55840818e-05	5.30245338e-06	0	0	0.000433435	0	0	3
93	62	0	1.22460737	293.200072	293.200084	293.200072	293.200118	4.53948912e-05	5.30245338e-06	0	0	0.000433439	0	0	3
94	63	0	1.23777519	293.200072	293.200083	293.200072	293.200116	4.42798807e-05	5.30245338e-06	0	0	0.000433487	0	0	3
95	63	0	1.25094301	293.200072	293.200082	293.200072	293.200115	4.23891752e-05	5.30245338e-06	0	0	0.00043355	0	0	3
96	64	0	1.26411083	293.200072	293.20008	293.200072	293.200112	3.99085863e-05	5.30245338e-06	0	0	0.000433639	0	0	3
