Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
56	39	0	0.737397985	0.353794174	0.383282803	0.353794174	0.405878818	0.0520846435	0	0	0	0	0	0	3
57	40	0	0.750565807	0.353360765	0.382549697	0.353360765	0.405878818	0.0525180525	0	0	0	0	0	0	3
58	40	0	0.763733628	0.353061442	0.381790653	0.353061442	0.405878818	0.0528173759	0	0	0	0	0	0	3
59	41	0	0.776901449	0.352828951	0.381068569	0.352828951	0.405878818	0.0530498666	0	0	0	0	0	0	3
60	41	0	0.79006927	0.352795539	0.380285909	0.352795539	0.405878818	0.0530832788	0	0	0	0	0	0	3
61	42	0	0.803237091	0.352718163	0.379379203	0.352718163	0.405878818	0.053160655	0	0	0	0	0	0	3
62	43	0	0.816404912	0.352644863	0.378407228	0.352644863	0.405878818	0.0512898217	0	0	0	0	0	0	3
63	43	0	0.829572734	0.352541378	0.377423702	0.352541378	0.405878818	0.0491532521	0	0	0	0	0	0	3
64	44	0	0.842740555	0.352381655	0.376440133	0.352381655	0.405878818	0.0470831913	0	0	0	0	0	0	3
65	44	0	0.855908376	0.352242592	0.375387709	0.352242592	0.405878818	0.04509156	0	0	0	0	0	0	3
66	45	0	0.869076197	0.352176166	0.374282377	0.352176166	0.405878818	0.0432574349	0	0	0	0	0	0	3
67	46	0	0.882244018	0.352160634	0.373192016	0.352160634	0.405878818	0.0415001984	0	0	0	0	0	0	3
68	46	0	0.895411839	0.352149779	0.372065538	0.352149779	0.405878818	0.0398566269	0	0	0	0	0	0	3
69	47	0	0.908579661	0.352119236	0.370938496	0.352119236	0.405878818	0.0382834437	0	0	0	0	0	0	3
70	48	0	0.921747482	0.352111986	0.369784034	0.352111986	0.405878818	0.0365989057	0	0	0	0	0	0	3
71	48	0	0.934915303	0.352109688	0.36845001	0.352109688	0.405878818	0.035176054	0	0	0	0	0	0	3
72	49	0	0.948083124	0.352088607	0.367260912	0.352088607	0.405878818	0.0336357386	0	0	0	0	0	0	3
73	50	0	0.961250945	0.352070342	0.365888256	0.352070342	0.405878818	0.0323052209	0	0	0	0	0	0	3
74	50	0	0.974418766	0.352053655	0.364632847	0.352053655	0.405878818	0.0308812278	0	0	0	0	0	0	3
75	51	0	0.987586588	0.352039841	0.363216032	0.352039841	0.404465137	0.0299044383	0	0	0	0	0	0	3
76	52	0	1.00075441	0.352028399	0.361844032	0.352028399	0.404465137	0.0299044383	0.00645373262	0	21.5	0	0	0	3
77	52	0	1.01392223	0.352019194	0.360463876	0.352019194	0.402463105	0.0299044383	0.00645373262	0	21.5	0	0	0	3
78	53	0	1.02709005	0.35199955	0.359151124	0.35199955	0.402463105	0.0263451708	0.00645373262	0	24.4	0	0	0	3
79	53	0	1.04025787	0.35198019	0.357822627	0.35198019	0.399192634	0.0276736686	0.00645373262	0	23.3	0	0	0	3
80	54	0	1.05342569	0.351972168	0.356579983	0.351972168	0.394545308	0.0289163124	0.00645373262	0	22.3	0	0	0	3
81	55	0	1.06659351	0.351965262	0.355459455	0.351965262	0.384069523	0.0300368399	0.00645373262	0	21.4	0	0	0	3
82	55	0	1.07976134	0.351958297	0.354614423	0.351958297	0.368173315	0.0162150184	0.00645373262	0	39.8	0	0	0	3
83	56	0	1.09292916	0.351951237	0.354187526	0.351951237	0.367314232	0.0153629951	0.00645373262	0	42	0	0	0	3
84	56	0	1.10609698	0.351942544	0.353783008	0.351942544	0.364651883	0.0127093383	0.00645373262	0	50.7	0	0	0	3
85	57	0	1.1192648	0.351936581	0.353448395	0.351936581	0.362475375	0.0105387937	0.00645373262	0	61.2	0	0	0	3
86	58	0	1.13243262	0.351931872	0.353170934	0.351931872	0.36064897	0.00871709846	0.00645373262	0	74	0	0	0	3
87	58	0	1.14560044	0.351929164	0.352941466	0.351929164	0.359099603	0.00717043917	0.00645373262	0	90	0	0	0	3
88	59	0	1.15876826	0.351926362	0.352752696	0.351926362	0.357893258	0.00596689627	0.00645373262	0	100	0	0	0	3
89	60	0	1.17193608	0.351923306	0.352595592	0.351923306	0.356711431	0.00478812514	0.00645373262	0	100	0	0	0	3
90	60	0	1.18510391	0.351920669	0.35246952	0.351920669	0.355715846	0.00379517745	0.00645373262	0	100	0	0	0	3
91	61	0	1.19827173	0.351917865	0.352369573	0.351917865	0.354925515	0.00300765001	0.00645373262	0	100	0	0	0	3
92	61	0	1.21143955	0.351915999	0.352290375	0.351915999	0.35436613	0.0024501304	0.00645373262	0	100	0	0	0	3
93	62	0	1.22460737	0.351914312	0.352225853	0.351914312	0.353794174	0.00187986238	0.00645373262	0	100	0	0	0	3
94	63	0	1.23777519	0.351912862	0.352176345	0.351912862	0.353360765	0.00144790339	0.00645373262	0	100	0	0	0	3
95	63	0	1.25094301	0.351912343	0.352138229	0.351912343	0.353061442	0.00114909889	0.00645373262	0	100	0	0	0	3
96	64	0	1.26411083	0.351911145	0.352107958	0.351911145	0.352828951	0.000917806846	0.00645373262	0	100	0	0	0	3
