Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
52	36	0	0.684726701	2.00003205	2.00003613	1.99999976	2.00013796	0.000138198737	0	0	0	2.34139	0	0	3
53	37	0	0.697894522	2.00002411	2.00003648	1.99999976	2.00013796	0.000138198737	0	0	0	2.33215	0	0	3
54	38	0	0.711062343	2.00001733	2.00003659	1.99999976	2.00013796	0.000138198737	0	0	0	2.32586	0	0	3
55	38	0	0.724230164	2.00002542	2.00003694	1.99999976	2.00013796	0.000138198737	0	0	0	2.32203	0	0	3
56	39	0	0.737397985	2.00002169	2.00003724	1.99999976	2.00013796	0.000138198737	0	0	0	2.32038	0	0	3
57	40	0	0.750565807	2.00001292	2.00003728	1.99999976	2.00013796	0.000138198737	0	0	0	2.32022	0	0	3
58	40	0	0.763733628	2.00000527	2.00003716	1.99999976	2.00013796	0.000138198737	0	0	0	2.32136	0	0	3
59	41	0	0.776901449	1.9999994	2.00003645	1.9999994	2.00013796	0.000138560124	0	0	0	2.32326	0	0	3
60	41	0	0.79006927	1.99999444	2.00003593	1.99999444	2.00013796	0.000143519117	0	0	0	2.32575	0	0	3
61	42	0	0.803237091	1.9999911	2.00003544	1.9999911	2.00013796	0.000146866454	0	0	0	2.32827	0	0	3
62	43	0	0.816404912	1.99998874	2.000035	1.99998874	2.00013796	0.000149223412	0	0	0	2.33087	0	0	3
63	43	0	0.829572734	1.9999873	2.00003455	1.9999873	2.00013796	0.000150666492	0	0	0	2.33327	0	0	3
64	44	0	0.842740555	1.99998638	2.00003377	1.99998638	2.00013796	0.000151585882	0	0	0	2.33539	0	0	3
65	44	0	0.855908376	1.99998559	2.00003307	1.99998559	2.00013796	0.000152370591	0	0	0	2.33722	0	0	3
66	45	0	0.869076197	1.9999846	2.00003257	1.9999846	2.00013796	0.000153367299	0	0	0	2.33882	0	0	3
67	46	0	0.882244018	1.99998396	2.00003209	1.99998396	2.00013796	0.000153998892	0	0	0	2.34013	0	0	3
68	46	0	0.895411839	1.99998365	2.00003166	1.99998365	2.00013796	0.000154313112	0	0	0	2.34127	0	0	3
