Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0131678212	0.260685504	0.260685504	0.260685504	0.260685504	0	0	0	0	0	0	0	3
2	4	0	0.0263356423	0.558423049	0.409554277	0.260685504	0.558423049	0.148868773	0	0	0	0	0	0	3
3	5	0	0.0395034635	0.230369718	0.349826091	0.230369718	0.558423049	0.148868773	0	0	0	0	0	0	3
4	6	0	0.0526712847	0.19076212	0.310060098	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
5	6	0	0.0658391058	0.222294817	0.292507042	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
6	7	0	0.079006927	0.267967701	0.288417152	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
7	7	0	0.0921747482	0.249243643	0.282820936	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
8	8	0	0.105342569	0.256423763	0.27952129	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
9	9	0	0.118510391	0.293836057	0.281111819	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
10	9	0	0.131678212	0.307410442	0.283741681	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
11	10	0	0.144846033	0.30238633	0.28543665	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
12	11	0	0.158013854	0.31758001	0.288115263	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
13	11	0	0.171181675	0.345988872	0.292567079	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
14	12	0	0.184349496	0.363103807	0.297605417	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
15	13	0	0.197517318	0.369626996	0.302406855	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
16	13	0	0.210685139	0.374238334	0.306896323	0.19076212	0.558423049	0.148868773	0	0	0	0	0	0	3
