Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
58	40	0	0.763733628	101731.744	101904.88	101731.744	101996.317	264.573362	0	0	0	801.146	0	0	3
59	41	0	0.776901449	101730.37	101899.636	101730.37	101996.317	265.947337	0	0	0	798.496	0	0	3
60	41	0	0.79006927	101729.711	101893.912	101729.711	101996.317	266.605998	0	0	0	796.883	0	0	3
61	42	0	0.803237091	101729.571	101887.869	101729.571	101996.317	266.745867	0	0	0	795.902	0	0	3
62	43	0	0.816404912	101729.801	101881.409	101729.571	101996.317	266.745867	0	0	0	795.443	0	0	3
63	43	0	0.829572734	101730.286	101874.886	101729.571	101996.317	266.745867	0	0	0	795.286	0	0	3
64	44	0	0.842740555	101730.938	101868.344	101729.571	101996.317	266.745867	0	0	0	795.337	0	0	3
65	44	0	0.855908376	101731.689	101861.692	101729.571	101996.317	266.745867	0	0	0	795.528	0	0	3
66	45	0	0.869076197	101732.504	101854.906	101729.571	101996.317	266.745867	0	0	0	795.917	0	0	3
67	46	0	0.882244018	101733.332	101848.07	101729.571	101996.317	266.745867	0	0	0	796.379	0	0	3
68	46	0	0.895411839	101734.117	101841.215	101729.571	101996.317	266.745867	0	0	0	796.895	0	0	3
69	47	0	0.908579661	101734.831	101834.542	101729.571	101996.317	266.745867	0	0	0	797.392	0	0	3
70	48	0	0.921747482	101735.473	101827.894	101729.571	101996.317	266.745867	0	0	0	797.974	0	0	3
71	48	0	0.934915303	101736.03	101821.117	101729.571	101996.317	266.745867	0	0	0	798.459	0	0	3
72	49	0	0.948083124	101736.503	101814.388	101729.571	101996.317	266.745867	0	0	0	798.885	0	0	3
73	50	0	0.961250945	101736.914	101807.562	101729.571	101992.547	262.975341	0	0	0	799.239	0	0	3
74	50	0	0.974418766	101737.258	101800.9	101729.571	101992.547	262.975341	0	0	0	799.555	0	0	3
75	51	0	0.987586588	101737.538	101794.189	101729.571	101991.743	262.171503	0	0	0	799.781	0	0	3
76	52	0	1.00075441	101737.766	101787.506	101729.571	101989.205	259.633961	75.458353	0	0	800.012	0	0	3
77	52	0	1.01392223	101737.955	101780.894	101729.571	101982.628	248.601525	75.458353	0	0	800.152	0	0	3
78	53	0	1.02709005	101738.117	101774.459	101729.571	101970.636	196.837434	75.458353	0	0	800.325	0	0	3
79	53	0	1.04025787	101738.265	101768.344	101729.571	101954.29	202.952469	75.458353	0	0	800.43	0	0	3
80	54	0	1.05342569	101738.398	101762.663	101729.571	101935.251	190.572399	75.458353	0	0	800.565	0	0	3
81	55	0	1.06659351	101738.527	101757.486	101729.571	101910.827	181.255368	75.458353	0	0	800.653	0	0	3
82	55	0	1.07976134	101738.645	101752.955	101729.571	101879.21	149.638351	75.458353	0	0	800.781	0	0	3
83	56	0	1.09292916	101738.755	101749.259	101729.571	101857.478	127.90667	75.458353	0	0	800.853	0	0	3
84	56	0	1.10609698	101738.856	101746.137	101729.571	101838.402	108.830659	75.458353	0	0	800.962	0	0	3
85	57	0	1.1192648	101738.952	101743.52	101729.571	101820.338	90.7668474	75.458353	0	0	801.033	0	0	3
86	58	0	1.13243262	101739.04	101741.381	101729.571	101803.683	74.11188	75.458353	0	0	801.139	0	0	3
87	58	0	1.14560044	101739.121	101739.682	101729.571	101788.812	59.2409001	75.458353	0	0	801.188	0	0	3
88	59	0	1.15876826	101739.191	101738.376	101729.571	101775.851	46.2797512	75.458353	0	0	801.268	0	0	3
89	60	0	1.17193608	101739.255	101737.413	101729.571	101764.727	35.1551456	75.458353	0	0	801.302	0	0	3
90	60	0	1.18510391	101739.311	101736.744	101729.571	101755.522	25.9501891	75.458353	0	0	801.368	0	0	3
91	61	0	1.19827173	101739.358	101736.318	101729.571	101747.96	18.388468	75.458353	0	0	801.392	0	0	3
92	61	0	1.21143955	101739.398	101736.093	101729.571	101742.426	12.854525	75.458353	0	0	801.447	0	0	3
93	62	0	1.22460737	101739.43	101736.014	101729.571	101739.43	9.8590265	75.458353	0	0	801.46	0	0	3
94	63	0	1.23777519	101739.459	101736.065	101729.571	101739.459	9.88763485	75.458353	0	0	801.499	0	0	3
95	63	0	1.25094301	101739.483	101736.208	101729.571	101739.483	9.91135186	75.458353	0	0	801.502	0	0	3
96	64	0	1.26411083	101739.504	101736.412	101729.571	101739.504	9.93268191	75.458353	0	0	801.535	0	0	3
