Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0110939717	3.54607858	3.54607858	3.54607858	3.54607858	0	0	0	0	3.54608	0	0	3
2	5	0	0.0221879433	3.52120646	3.53364252	3.52120646	3.54607858	0.0124360645	0	0	0	3.52121	0	0	3
3	6	0	0.033281915	3.49780701	3.52169735	3.49780701	3.54607858	0.0243812356	0	0	0	3.49781	0	0	3
4	6	0	0.0443758867	3.47852243	3.51090362	3.47852243	3.54607858	0.0351749657	0	0	0	3.47852	0	0	3
5	7	0	0.0554698583	3.46238671	3.50120024	3.46238671	3.54607858	0.0448783476	0	0	0	3.46239	0	0	3
6	8	0	0.06656383	3.44276883	3.49146167	3.44276883	3.54607858	0.0546169148	0	0	0	3.44277	0	0	3
7	9	0	0.0776578017	3.42727372	3.48229196	3.42727372	3.54607858	0.0637866215	0	0	0	3.42727	0	0	3
8	10	0	0.0887517733	3.42258759	3.47482892	3.42258759	3.54607858	0.0712496677	0	0	0	3.42259	0	0	3
9	11	0	0.099845745	3.4140297	3.46807345	3.4140297	3.54607858	0.0780051366	0	0	0	3.41403	0	0	3
10	11	0	0.110939717	3.40928248	3.46219435	3.40928248	3.54607858	0.0838842334	0	0	0	3.40928	0	0	3
11	12	0	0.122033688	3.40575157	3.45706319	3.40575157	3.54607858	0.0890153952	0	0	0	3.40575	0	0	3
12	13	0	0.13312766	3.40116089	3.45240466	3.40116089	3.54607858	0.0936739205	0	0	0	3.40116	0	0	3
13	14	0	0.144221632	3.3933583	3.44786264	3.3933583	3.54607858	0.0982159488	0	0	0	3.39336	0	0	3
14	14	0	0.155315603	3.38339852	3.44325806	3.38339852	3.54607858	0.102820528	0	0	0	3.3834	0	0	3
15	15	0	0.166409575	3.37023514	3.43838986	3.37023514	3.54607858	0.107688723	0	0	0	3.37024	0	0	3
16	16	0	0.177503547	3.35318954	3.43306484	3.35318954	3.54607858	0.113013743	0	0	0	3.35319	0	0	3
17	16	0	0.188597518	3.33974686	3.42757555	3.33974686	3.54607858	0.118503036	0	0	0	3.33975	0	0	3
18	17	0	0.19969149	3.32564868	3.42191294	3.32564868	3.54607858	0.12416564	0	0	0	3.32565	0	0	3
19	18	0	0.210785462	3.31003287	3.41602452	3.31003287	3.54607858	0.130054065	0	0	0	3.31003	0	0	3
20	19	0	0.221879433	3.29309798	3.40987819	3.29309798	3.54607858	0.136200392	0	0	0	3.2931	0	0	3
21	19	0	0.232973405	3.26731518	3.40308948	3.26731518	3.54607858	0.142989106	0	0	0	3.26732	0	0	3
22	20	0	0.244067377	3.24102641	3.39572298	3.24102641	3.54607858	0.150355609	0	0	0	3.24103	0	0	3
23	21	0	0.255161348	3.21481363	3.38785735	3.21481363	3.54607858	0.158221233	0	0	0	3.21481	0	0	3
24	21	0	0.26625532	3.18824467	3.37954016	3.18824467	3.54607858	0.166538428	0	0	0	3.18824	0	0	3
25	22	0	0.277349292	3.16134435	3.37081232	3.16134435	3.54607858	0.17526626	0	0	0	3.16134	0	0	3
26	23	0	0.288443263	3.12117867	3.36121103	3.12117867	3.54607858	0.184867555	0	0	0	3.12118	0	0	3
27	24	0	0.299537235	3.0808342	3.3508267	3.0808342	3.54607858	0.195251882	0	0	0	3.08083	0	0	3
28	24	0	0.310631207	3.04084516	3.33975593	3.04084516	3.54607858	0.206322651	0	0	0	3.04085	0	0	3
29	25	0	0.321725178	3.0010263	3.3280756	3.0010263	3.54607858	0.218002983	0	0	0	3.00103	0	0	3
30	26	0	0.33281915	2.96225835	3.31588169	2.96225835	3.54607858	0.230196892	0	0	0	2.96226	0	0	3
31	26	0	0.343913122	2.90961113	3.30277619	2.90961113	3.54607858	0.243302394	0	0	0	2.90961	0	0	3
32	27	0	0.355007093	2.86164335	3.28899079	2.86164335	3.54607858	0.257087795	0	0	0	2.86164	0	0	3
33	28	0	0.366101065	2.81807004	3.27472046	2.81807004	3.54607858	0.271358121	0	0	0	2.81807	0	0	3
34	29	0	0.377195037	2.77917077	3.26014547	2.77917077	3.54607858	0.285933112	0	0	0	2.77917	0	0	3
35	29	0	0.388289008	2.74449868	3.24541271	2.74449868	3.54607858	0.300665877	0	0	0	2.7445	0	0	3
36	30	0	0.39938298	2.70160223	3.23030686	2.70160223	3.54607858	0.315771724	0	0	0	2.7016	0	0	3
37	31	0	0.410476952	2.66562626	3.21504522	2.66562626	3.54607858	0.331033362	0	0	0	2.66563	0	0	3
38	32	0	0.421570923	2.63560377	3.19979676	2.63560377	3.54607858	0.346281821	0	0	0	2.6356	0	0	3
