Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
52	43	0	0.576886527	-9.47326548	-9.58668138	-9.71408909	-9.46020491	0.194975002	0	0	0	0	0	0	3
53	43	0	0.587980498	-9.46900773	-9.58687274	-9.71408909	-9.46900773	0.184489421	0	0	0	0	0	0	3
54	44	0	0.59907447	-9.46755717	-9.58666481	-9.71408909	-9.46755717	0.175051458	0	0	0	0	0	0	3
55	45	0	0.610168442	-9.46890022	-9.58626428	-9.71408909	-9.46755717	0.166796335	0	0	0	0	0	0	3
56	46	0	0.621262413	-9.47289781	-9.58579743	-9.71408909	-9.46755717	0.16006401	0	0	0	0	0	0	3
57	46	0	0.632356385	-9.47929815	-9.58547496	-9.71408909	-9.46755717	0.153806245	0	0	0	0	0	0	3
58	47	0	0.643450357	-9.48776016	-9.58516753	-9.71408909	-9.46755717	0.147895138	0	0	0	0	0	0	3
59	48	0	0.654544328	-9.4978703	-9.58490578	-9.71408909	-9.46755717	0.142270488	0	0	0	0	0	0	3
60	48	0	0.6656383	-9.50907256	-9.58471773	-9.71408909	-9.46755717	0.136851171	0	0	0	0	0	0	3
61	49	0	0.676732272	-9.52110558	-9.58461368	-9.71408909	-9.46755717	0.132152971	0	0	0	0	0	0	3
62	50	0	0.687826243	-9.5334076	-9.58479226	-9.71408909	-9.46755717	0.127248596	0	0	0	0	0	0	3
63	51	0	0.698920215	-9.54572003	-9.58495804	-9.71408909	-9.46755717	0.122175486	0	0	0	0	0	0	3
64	51	0	0.710014187	-9.55753813	-9.58510148	-9.71408909	-9.46755717	0.116976784	0	0	0	0	0	0	3
65	52	0	0.721108158	-9.56880394	-9.58521738	-9.71408909	-9.46755717	0.111692319	0	0	0	0	0	0	3
66	53	0	0.73220213	-9.57918279	-9.58529558	-9.71408909	-9.46755717	0.106961842	0	0	0	0	0	0	3
67	53	0	0.743296102	-9.58856785	-9.58560096	-9.71408909	-9.46755717	0.101902364	0	0	0	0	0	0	3
68	54	0	0.754390073	-9.5969369	-9.58572525	-9.71408909	-9.46755717	0.0965840698	0	0	0	0	0	0	3
69	55	0	0.765484045	-9.60428988	-9.58566001	-9.71408909	-9.46755717	0.091068856	0	0	0	0	0	0	3
70	56	0	0.776578017	-9.61067391	-9.58539958	-9.71408909	-9.46755717	0.0854117757	0	0	0	0	0	0	3
71	57	0	0.787671988	-9.61614525	-9.58494119	-9.71408909	-9.46755717	0.0803189848	0	0	0	0	0	0	3
72	57	0	0.79876596	-9.62078446	-9.58465665	-9.71408909	-9.46755717	0.0749116266	0	0	0	0	0	0	3
73	58	0	0.809859932	-9.62471392	-9.58405146	-9.71408909	-9.46755717	0.0692937038	0	0	0	0	0	0	3
74	59	0	0.820953903	-9.62803076	-9.58315511	-9.71408909	-9.46755717	0.063553089	0	0	0	0	0	0	3
75	59	0	0.832047875	-9.63078699	-9.58199707	-9.71408909	-9.46755717	0.0577686333	0	0	0	0	0	0	3
76	60	0	0.843141847	-9.63306515	-9.58061037	-9.71408909	-9.46755717	0.0527132791	0	0	0	0	0	0	3
77	61	0	0.854235818	-9.63499445	-9.57950547	-9.71408909	-9.46755717	0.0475856315	0	0	0	0	0	0	3
78	62	0	0.86532979	-9.63645639	-9.57816225	-9.71408909	-9.46755717	0.0425127135	0	0	0	0	0	0	3
79	62	0	0.876423762	-9.63770646	-9.57666254	-9.71408909	-9.46755717	0.0375871054	0	0	0	0	0	0	3
80	63	0	0.887517733	-9.63870456	-9.57507284	-9.71408909	-9.46755717	0.0328784353	0	0	0	0	0	0	3
81	64	0	0.898611705	-9.63949202	-9.57345116	-9.68824387	-9.46755717	0.0291492809	0	0	0	0	0	0	3
82	64	0	0.909705677	-9.64011708	-9.57240493	-9.68492705	-9.46755717	0.0257113462	0	0	0	0	0	0	3
83	65	0	0.920799648	-9.64061132	-9.57144154	-9.67828075	-9.46755717	0.0226292579	0	0	0	0	0	0	3
84	66	0	0.93189362	-9.64100249	-9.57063115	-9.6695099	-9.46755717	0.0199301191	0	0	0	0	0	0	3
85	66	0	0.942987592	-9.64130695	-9.57001804	-9.65927923	-9.46755717	0.017621704	0	0	0	0	0	0	3
86	67	0	0.954081563	-9.64154137	-9.56963243	-9.64154137	-9.46755717	0.0172403125	0	0	0	0	0	0	3
87	68	0	0.965175535	-9.6417201	-9.56996602	-9.6417201	-9.46755717	0.0172403125	0	0	0	0	0	0	3
88	68	0	0.976269507	-9.64185533	-9.57065007	-9.64185533	-9.46755717	0.0172403125	0	0	0	0	0	0	3
89	69	0	0.987363478	-9.64195579	-9.57169879	-9.64195579	-9.46755717	0.0172403125	0	0	0	0	0	0	3
90	70	0	0.99845745	-9.64203122	-9.57311316	-9.64203122	-9.46755717	0.0172403125	0	0	0	0	0	0	3
91	70	0	1.00955142	-9.64208538	-9.57488796	-9.64208538	-9.46755717	0.0172403125	0.00973929061	0	56.4	0	0	0	3
92	71	0	1.02064539	-9.64212569	-9.57701575	-9.64212569	-9.46755717	0.0172403125	0.00973929061	0	56.4	0	0	0	3
93	72	0	1.03173936	-9.64215169	-9.57948167	-9.64215169	-9.46755717	0.0172403125	0.00973929061	0	56.4	0	0	0	3
94	73	0	1.04283334	-9.64217142	-9.58226435	-9.64217142	-9.46755717	0.0172403125	0.00973929061	0	56.4	0	0	0	3
95	73	0	1.05392731	-9.64218508	-9.58533346	-9.64218508	-9.46755717	0.0172403125	0.00973929061	0	56.4	0	0	0	3
96	74	0	1.06502128	-9.64219628	-9.58865174	-9.64219628	-9.46755717	0.0190193028	0.00973929061	0	51.2	0	0	0	3
97	75	0	1.07611525	-9.64220204	-9.59217382	-9.64220204	-9.46755717	0.0225413907	0.00973929061	0	43.2	0	0	0	3
98	75	0	1.08720922	-9.64220635	-9.59584645	-9.64220635	-9.46755717	0.0262140182	0.00973929061	0	37.1	0	0	0	3
99	76	0	1.09830319	-9.64220905	-9.5996117	-9.64220905	-9.46755717	0.0299792643	0.00973929061	0	32.4	0	0	0	3
100	77	0	1.10939717	-9.64221412	-9.60340859	-9.64221412	-9.46890022	0.0337761547	0.00973929061	0	28.8	0	0	0	3
101	80	0	1.12049114	-9.64221733	-9.60717635	-9.64221733	-9.47289781	0.0375439178	0.00973929061	0	25.9	0	0	0	3
102	81	0	1.13158511	-9.64222236	-9.61085732	-9.64222236	-9.47929815	0.0412248862	0.00973929061	0	23.6	0	0	0	3
103	81	0	1.14267908	-9.64222463	-9.6143992	-9.64222463	-9.48776016	0.0447667662	0.00973929061	0	21.7	0	0	0	3
104	82	0	1.15377305	-9.64223059	-9.61775725	-9.64223059	-9.4978703	0.0481248191	0.00973929061	0	20.2	0	0	0	3
105	83	0	1.16486702	-9.6422343	-9.6208956	-9.6422343	-9.50907256	0.051263167	0.00973929061	0	18.9	0	0	0	3
106	83	0	1.175961	-9.64223905	-9.62379052	-9.64223905	-9.52110558	0.0541580906	0.00973929061	0	17.9	0	0	0	3
107	84	0	1.18705497	-9.64224035	-9.62642389	-9.64224035	-9.5334076	0.0567914551	0.00973929061	0	17.1	0	0	0	3
108	85	0	1.19814894	-9.64224218	-9.62878986	-9.64224218	-9.54572003	0.0591574242	0.00973929061	0	16.4	0	0	0	3
109	85	0	1.20924291	-9.64224142	-9.63088815	-9.64224218	-9.55753813	0.0612557153	0.00973929061	0	15.8	0	0	0	3
110	86	0	1.22033688	-9.64224093	-9.63272951	-9.64224218	-9.56880394	0.0630970805	0.00973929061	0	15.4	0	0	0	3
111	87	0	1.23143085	-9.64223842	-9.63432591	-9.64224218	-9.57918279	0.0630593875	0.00973929061	0	15.4	0	0	0	3
112	87	0	1.24252483	-9.6422396	-9.63569671	-9.64224218	-9.58856785	0.0536743283	0.00973929061	0	18.1	0	0	0	3
113	88	0	1.2536188	-9.64223898	-9.63686348	-9.64224218	-9.5969369	0.0453052827	0.00973929061	0	21.4	0	0	0	3
114	89	0	1.26471277	-9.64224102	-9.63784835	-9.64224218	-9.60428988	0.0379522992	0.00973929061	0	25.6	0	0	0	3
115	89	0	1.27580674	-9.64224029	-9.63867336	-9.64224218	-9.61067391	0.0315682699	0.00973929061	0	30.8	0	0	0	3
116	90	0	1.28690071	-9.64224104	-9.6393596	-9.64224218	-9.61614525	0.0260969308	0.00973929061	0	37.3	0	0	0	3
117	91	0	1.29799468	-9.6422397	-9.63992687	-9.64224218	-9.62078446	0.0214577208	0.00973929061	0	45.3	0	0	0	3
118	91	0	1.30908866	-9.64224039	-9.64039331	-9.64224218	-9.62471392	0.0175282624	0.00973929061	0	55.5	0	0	0	3
119	92	0	1.32018263	-9.64223951	-9.6407743	-9.64224218	-9.62803076	0.0142114212	0.00973929061	0	68.5	0	0	0	3
120	93	0	1.3312766	-9.64224196	-9.64108324	-9.64224218	-9.63078699	0.0114551881	0.00973929061	0	85	0	0	0	3
121	93	0	1.34237057	-9.64224267	-9.64133227	-9.64224267	-9.63306515	0.00917751832	0.00973929061	0	100	0	0	0	3
