Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
87	68	0	0.965175535	0	0	0	0	0	0	0	0	0	0	0	3
88	68	0	0.976269507	0	0	0	0	0	0	0	0	0	0	0	3
89	69	0	0.987363478	0	0	0	0	0	0	0	0	0	0	0	3
90	70	0	0.99845745	0	0	0	0	0	0	0	0	0	0	0	3
91	70	0	1.00955142	0	0	0	0	0	5e-06	0	0	0	0	0	3
92	71	0	1.02064539	0	0	0	0	0	5e-06	0	0	0	0	0	3
93	72	0	1.03173936	0	0	0	0	0	5e-06	0	0	0	0	0	3
94	73	0	1.04283334	0	0	0	0	0	5e-06	0	0	0	0	0	3
95	73	0	1.05392731	0	0	0	0	0	5e-06	0	0	0	0	0	3
96	74	0	1.06502128	0	0	0	0	0	5e-06	0	0	0	0	0	3
97	75	0	1.07611525	0	0	0	0	0	5e-06	0	0	0	0	0	3
98	75	0	1.08720922	0	0	0	0	0	5e-06	0	0	0	0	0	3
99	76	0	1.09830319	0	0	0	0	0	5e-06	0	0	0	0	0	3
100	77	0	1.10939717	0	0	0	0	0	5e-06	0	0	0	0	0	3
101	80	0	1.12049114	0	0	0	0	0	5e-06	0	0	0	0	0	3
102	81	0	1.13158511	0	0	0	0	0	5e-06	0	0	0	0	0	3
103	81	0	1.14267908	0	0	0	0	0	5e-06	0	0	0	0	0	3
104	82	0	1.15377305	0	0	0	0	0	5e-06	0	0	0	0	0	3
105	83	0	1.16486702	0	0	0	0	0	5e-06	0	0	0	0	0	3
106	83	0	1.175961	0	0	0	0	0	5e-06	0	0	0	0	0	3
107	84	0	1.18705497	0	0	0	0	0	5e-06	0	0	0	0	0	3
108	85	0	1.19814894	0	0	0	0	0	5e-06	0	0	0	0	0	3
109	85	0	1.20924291	0	0	0	0	0	5e-06	0	0	0	0	0	3
110	86	0	1.22033688	0	0	0	0	0	5e-06	0	0	0	0	0	3
111	87	0	1.23143085	0	0	0	0	0	5e-06	0	0	0	0	0	3
112	87	0	1.24252483	0	0	0	0	0	5e-06	0	0	0	0	0	3
113	88	0	1.2536188	0	0	0	0	0	5e-06	0	0	0	0	0	3
114	89	0	1.26471277	0	0	0	0	0	5e-06	0	0	0	0	0	3
115	89	0	1.27580674	0	0	0	0	0	5e-06	0	0	0	0	0	3
116	90	0	1.28690071	0	0	0	0	0	5e-06	0	0	0	0	0	3
117	91	0	1.29799468	0	0	0	0	0	5e-06	0	0	0	0	0	3
118	91	0	1.30908866	0	0	0	0	0	5e-06	0	0	0	0	0	3
119	92	0	1.32018263	0	0	0	0	0	5e-06	0	0	0	0	0	3
120	93	0	1.3312766	0	0	0	0	0	5e-06	0	0	0	0	0	3
121	93	0	1.34237057	0	0	0	0	0	5e-06	0	0	0	0	0	3
