Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
18	17	0	0.19969149	101840.734	104017.216	101752.487	132144.288	28127.0723	0	0	0	1254.32	0	0	3
19	18	0	0.210785462	101846.767	103902.982	101752.487	132144.288	28241.3065	0	0	0	1247.76	0	0	3
20	19	0	0.221879433	101852.385	103800.452	101752.487	132144.288	28343.8363	0	0	0	1238.54	0	0	3
21	19	0	0.232973405	101854.864	103707.805	101752.487	132144.288	28436.4834	0	0	0	1219.13	0	0	3
22	20	0	0.244067377	101862.211	103623.914	101752.487	132144.288	28520.374	0	0	0	1210.06	0	0	3
23	21	0	0.255161348	101869.229	103547.624	101752.487	132144.288	28596.6646	0	0	0	1208.94	0	0	3
24	21	0	0.26625532	101875.938	103477.97	101752.487	132144.288	28666.3182	0	0	0	1206.56	0	0	3
25	22	0	0.277349292	101881.367	103414.106	101752.487	132144.288	28730.1823	0	0	0	1202.61	0	0	3
26	23	0	0.288443263	101880.798	103355.132	101752.487	132144.288	28789.1557	0	0	0	1184.15	0	0	3
27	24	0	0.299537235	101882.341	103300.585	101752.487	132144.288	28843.7035	0	0	0	1169.15	0	0	3
28	24	0	0.310631207	101882.944	103249.955	101752.487	132144.288	28894.3335	0	0	0	1155.34	0	0	3
29	25	0	0.321725178	101881.054	103202.751	101752.487	132144.288	28941.537	0	0	0	1139.78	0	0	3
30	26	0	0.33281915	101877.065	103158.562	101752.487	132144.288	28985.7266	0	0	0	1122.5	0	0	3
31	26	0	0.343913122	101865.474	103116.849	101752.487	132144.288	29027.4391	0	0	0	1091.44	0	0	3
32	27	0	0.355007093	101854.555	103077.402	101752.487	132144.288	29066.8858	0	0	0	1062.15	0	0	3
33	28	0	0.366101065	101844.718	103040.048	101752.487	132144.288	29104.2399	0	0	0	1037.77	0	0	3
34	29	0	0.377195037	101835.397	103004.617	101752.487	132144.288	29139.6708	0	0	0	1016.73	0	0	3
35	29	0	0.388289008	101826.747	102970.964	101752.487	132144.288	29173.3242	0	0	0	998.502	0	0	3
36	30	0	0.39938298	101814.796	102938.848	101752.487	132144.288	29205.44	0	0	0	975.917	0	0	3
37	31	0	0.410476952	101805.211	102908.209	101752.487	132144.288	29236.0789	0	0	0	958.032	0	0	3
38	32	0	0.421570923	101798.818	102879.015	101752.487	132144.288	29265.2734	0	0	0	946.493	0	0	3
39	32	0	0.432664895	101794.355	102851.203	101752.487	132144.288	29293.0852	0	0	0	938.906	0	0	3
40	33	0	0.443758867	101791.395	102824.708	101752.487	132144.288	29319.5804	0	0	0	933.981	0	0	3
41	34	0	0.454852838	101786.138	102799.377	101752.487	132144.288	29344.9114	0	0	0	926.853	0	0	3
42	35	0	0.46594681	101783.025	102775.178	101752.487	132144.288	29369.1102	0	0	0	923.524	0	0	3
43	35	0	0.477040782	101781.371	102752.066	101752.487	132144.288	29392.222	0	0	0	922.723	0	0	3
44	36	0	0.488134753	101780.142	102729.977	101752.487	132144.288	29414.3112	0	0	0	922.614	0	0	3
45	37	0	0.499228725	101779.054	102708.845	101752.487	132144.288	29435.4428	0	0	0	922.317	0	0	3
46	38	0	0.510322697	101777.716	102688.603	101752.487	132144.288	29455.6847	0	0	0	922.042	0	0	3
47	39	0	0.521416668	101776.909	102028.443	101752.487	104440.785	2688.29754	0	0	0	921.599	0	0	3
48	40	0	0.53251064	101776.083	101999.284	101752.487	104440.785	2688.29754	0	0	0	921.193	0	0	3
49	40	0	0.543604612	101775.605	101941.346	101752.487	103463.27	1710.78234	0	0	0	920.498	0	0	3
50	41	0	0.554698583	101775.28	101904.65	101752.487	103346.018	1593.53081	0	0	0	919.758	0	0	3
51	42	0	0.565792555	101775.194	101870.502	101752.487	102917.35	1164.86238	0	0	0	918.984	0	0	3
52	43	0	0.576886527	101775.292	101845.674	101752.487	102606.566	854.07815	0	0	0	918.114	0	0	3
53	43	0	0.587980498	101775.7	101827.612	101752.487	102187.332	434.84478	0	0	0	917.337	0	0	3
54	44	0	0.59907447	101776.355	101818.678	101752.487	101937.058	184.570214	0	0	0	916.64	0	0	3
55	45	0	0.610168442	101777.145	101815.202	101752.487	101882.944	130.457121	0	0	0	915.947	0	0	3
56	46	0	0.621262413	101778.02	101814.172	101752.487	101882.944	130.457121	0	0	0	915.275	0	0	3
57	46	0	0.632356385	101778.895	101814.6	101752.487	101882.944	130.457121	0	0	0	914.524	0	0	3
58	47	0	0.643450357	101779.709	101815.191	101752.487	101882.944	130.457121	0	0	0	913.66	0	0	3
59	48	0	0.654544328	101780.418	101815.798	101771.924	101882.944	111.02078	0	0	0	912.534	0	0	3
60	48	0	0.6656383	101780.777	101815.99	101775.194	101882.944	107.750003	0	0	0	911.475	0	0	3
61	49	0	0.676732272	101780.824	101815.568	101775.194	101882.944	107.750003	0	0	0	909.741	0	0	3
62	50	0	0.687826243	101780.613	101814.787	101775.194	101882.944	107.750003	0	0	0	908.153	0	0	3
63	51	0	0.698920215	101779.822	101813.679	101775.194	101882.944	107.750003	0	0	0	905.691	0	0	3
64	51	0	0.710014187	101778.959	101812.336	101775.194	101882.944	107.750003	0	0	0	903.599	0	0	3
65	52	0	0.721108158	101777.548	101810.832	101775.194	101882.944	107.750003	0	0	0	900.879	0	0	3
66	53	0	0.73220213	101775.823	101809.167	101775.194	101882.944	107.750003	0	0	0	897.938	0	0	3
67	53	0	0.743296102	101773.951	101807.408	101773.951	101882.944	108.993112	0	0	0	894.999	0	0	3
68	54	0	0.754390073	101771.997	101805.447	101771.997	101882.944	110.947977	0	0	0	892.11	0	0	3
69	55	0	0.765484045	101770.013	101803.29	101770.013	101882.944	112.931781	0	0	0	889.322	0	0	3
70	56	0	0.776578017	101768.05	101800.945	101768.05	101882.944	114.894551	0	0	0	886.649	0	0	3
71	57	0	0.787671988	101766.174	101798.441	101766.174	101882.944	116.770669	0	0	0	884.156	0	0	3
72	57	0	0.79876596	101764.416	101795.911	101764.416	101882.944	118.5287	0	0	0	881.847	0	0	3
73	58	0	0.809859932	101762.81	101793.312	101762.81	101882.944	120.134527	0	0	0	879.775	0	0	3
74	59	0	0.820953903	101761.363	101790.669	101761.363	101881.054	119.690101	0	0	0	877.928	0	0	3
75	59	0	0.832047875	101760.077	101788.039	101760.077	101877.065	116.988033	0	0	0	876.292	0	0	3
76	60	0	0.843141847	101759.15	101785.476	101759.15	101865.474	106.3238	0	0	0	875.105	0	0	3
77	61	0	0.854235818	101757.872	101783.137	101757.872	101854.555	96.6827686	0	0	0	873.509	0	0	3
78	62	0	0.86532979	101757.157	101781.019	101757.157	101844.718	87.5605858	0	0	0	872.572	0	0	3
79	62	0	0.876423762	101756.42	101779.1	101756.42	101835.397	78.9764456	0	0	0	871.631	0	0	3
80	63	0	0.887517733	101755.75	101777.368	101755.75	101826.747	70.9966265	0	0	0	870.771	0	0	3
81	64	0	0.898611705	101755.19	101775.813	101755.19	101814.796	59.6057535	0	0	0	870.063	0	0	3
82	64	0	0.909705677	101754.743	101774.507	101754.743	101805.211	50.4673541	0	0	0	869.501	0	0	3
83	65	0	0.920799648	101754.381	101773.402	101754.381	101798.818	44.4368391	0	0	0	869.047	0	0	3
84	66	0	0.93189362	101754.093	101772.43	101754.093	101794.355	40.2623503	0	0	0	868.676	0	0	3
85	66	0	0.942987592	101753.853	101771.549	101753.853	101791.395	37.541834	0	0	0	868.366	0	0	3
86	67	0	0.954081563	101753.654	101770.729	101753.654	101786.138	32.4834365	0	0	0	868.102	0	0	3
87	68	0	0.965175535	101753.488	101770.019	101753.488	101783.025	29.5370133	0	0	0	867.878	0	0	3
88	68	0	0.976269507	101753.355	101769.374	101753.355	101781.371	28.0163339	0	0	0	867.695	0	0	3
89	69	0	0.987363478	101753.246	101768.763	101753.246	101780.824	27.5781039	0	0	0	867.551	0	0	3
90	70	0	0.99845745	101753.16	101768.176	101753.16	101780.824	27.6637343	0	0	0	867.433	0	0	3
91	70	0	1.00955142	101753.092	101767.612	101753.092	101780.824	27.7321001	80.6489262	0	0	867.338	0	0	3
92	71	0	1.02064539	101753.038	101767.075	101753.038	101780.824	27.7866608	80.6489262	0	0	867.256	0	0	3
93	72	0	1.03173936	101752.997	101766.556	101752.997	101780.824	27.8273267	80.6489262	0	0	867.191	0	0	3
94	73	0	1.04283334	101752.971	101766.053	101752.971	101780.824	27.8536028	80.6489262	0	0	867.142	0	0	3
95	73	0	1.05392731	101752.949	101765.561	101752.949	101780.824	27.8750025	80.6489262	0	0	867.102	0	0	3
96	74	0	1.06502128	101752.932	101765.075	101752.932	101780.824	27.8919444	80.6489262	0	0	867.071	0	0	3
97	75	0	1.07611525	101752.917	101764.59	101752.917	101780.824	27.9074479	80.6489262	0	0	867.043	0	0	3
98	75	0	1.08720922	101752.907	101764.104	101752.907	101780.824	27.9168745	80.6489262	0	0	867.027	0	0	3
99	76	0	1.09830319	101752.903	101763.608	101752.903	101780.824	27.9213472	80.6489262	0	0	867.014	0	0	3
100	77	0	1.10939717	101752.902	101763.098	101752.902	101780.824	27.9222044	80.6489262	0	0	867.007	0	0	3
101	80	0	1.12049114	101752.902	101762.571	101752.902	101780.824	27.9223174	80.6489262	0	0	867	0	0	3
102	81	0	1.13158511	101752.903	101762.025	101752.902	101780.824	27.9223174	80.6489262	0	0	866.996	0	0	3
103	81	0	1.14267908	101752.904	101761.46	101752.902	101780.824	27.9223174	80.6489262	0	0	866.994	0	0	3
104	82	0	1.15377305	101752.908	101760.878	101752.902	101780.824	27.9223174	80.6489262	0	0	866.992	0	0	3
105	83	0	1.16486702	101752.91	101760.28	101752.902	101780.824	27.9223174	80.6489262	0	0	866.983	0	0	3
106	83	0	1.175961	101752.912	101759.674	101752.902	101780.824	27.9223174	80.6489262	0	0	866.973	0	0	3
107	84	0	1.18705497	101752.907	101759.067	101752.902	101780.613	27.7112197	80.6489262	0	0	866.954	0	0	3
108	85	0	1.19814894	101752.901	101758.465	101752.901	101779.822	26.9216424	80.6489262	0	0	866.936	0	0	3
109	85	0	1.20924291	101752.898	101757.879	101752.898	101778.959	26.0609873	80.6489262	0	0	866.917	0	0	3
110	86	0	1.22033688	101752.896	101757.313	101752.896	101777.548	24.6519635	80.6489262	0	0	866.901	0	0	3
111	87	0	1.23143085	101752.9	101756.777	101752.896	101775.823	22.92718	80.6489262	0	0	866.892	0	0	3
112	87	0	1.24252483	101752.9	101756.279	101752.896	101773.951	21.055524	80.6489262	0	0	866.88	0	0	3
113	88	0	1.2536188	101752.906	101755.821	101752.896	101771.997	19.1006586	80.6489262	0	0	866.874	0	0	3
114	89	0	1.26471277	101752.905	101755.406	101752.896	101770.013	17.1168552	80.6489262	0	0	866.861	0	0	3
115	89	0	1.27580674	101752.907	101755.034	101752.896	101768.05	15.1540846	80.6489262	0	0	866.846	0	0	3
116	90	0	1.28690071	101752.904	101754.705	101752.896	101766.174	13.2779673	80.6489262	0	0	866.827	0	0	3
117	91	0	1.29799468	101752.907	101754.416	101752.896	101764.416	11.5199361	80.6489262	0	0	866.815	0	0	3
118	91	0	1.30908866	101752.907	101754.166	101752.896	101762.81	9.91410901	80.6489262	0	0	866.8	0	0	3
119	92	0	1.32018263	101752.911	101753.951	101752.896	101761.363	8.46759793	80.6489262	0	0	866.794	0	0	3
120	93	0	1.3312766	101752.909	101753.767	101752.896	101760.077	7.18103259	80.6489262	0	0	866.779	0	0	3
121	93	0	1.34237057	101752.911	101753.611	101752.896	101759.15	6.25418074	80.6489262	0	0	866.769	0	0	3
