Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0110939717	293.199992	293.199992	293.199992	293.199992	0	0	0	0	0.000154188	0	0	3
2	5	0	0.0221879433	293.199992	293.199992	293.199992	293.199992	3.84582677e-08	0	0	0	0.000171246	0	0	3
3	6	0	0.033281915	293.199992	293.199992	293.199992	293.199992	8.98859298e-08	0	0	0	0.000202506	0	0	3
4	6	0	0.0443758867	293.199991	293.199992	293.199991	293.199992	1.90796641e-07	0	0	0	0.00025181	0	0	3
5	7	0	0.0554698583	293.199991	293.199992	293.199991	293.199992	3.10062092e-07	0	0	0	0.00028079	0	0	3
6	8	0	0.06656383	293.199991	293.199992	293.199991	293.199992	4.54863141e-07	0	0	0	0.000318018	0	0	3
7	9	0	0.0776578017	293.19999	293.199991	293.19999	293.199992	6.25965242e-07	0	0	0	0.000323311	0	0	3
8	10	0	0.0887517733	293.19999	293.199991	293.19999	293.199992	8.0378436e-07	0	0	0	0.000312048	0	0	3
9	11	0	0.099845745	293.19999	293.199991	293.19999	293.199992	9.75976945e-07	0	0	0	0.000282608	0	0	3
10	11	0	0.110939717	293.199989	293.199991	293.199989	293.199992	1.13931048e-06	0	0	0	0.000256331	0	0	3
11	12	0	0.122033688	293.199989	293.199991	293.199989	293.199992	1.3017318e-06	0	0	0	0.000216	0	0	3
12	13	0	0.13312766	293.199991	293.199991	293.199989	293.199992	1.3017318e-06	0	0	0	0.000182884	0	0	3
13	14	0	0.144221632	293.199992	293.199991	293.199989	293.199992	1.3017318e-06	0	0	0	0.000163137	0	0	3
14	14	0	0.155315603	293.199988	293.199991	293.199988	293.199992	1.40576759e-06	0	0	0	0.000162518	0	0	3
15	15	0	0.166409575	293.199982	293.19999	293.199982	293.199992	1.96723573e-06	0	0	0	0.000167965	0	0	3
16	16	0	0.177503547	293.199979	293.199989	293.199979	293.199992	2.62918695e-06	0	0	0	0.000170653	0	0	3
17	16	0	0.188597518	293.199977	293.199989	293.199977	293.199992	3.34624616e-06	0	0	0	0.000180276	0	0	3
18	17	0	0.19969149	293.199976	293.199988	293.199976	293.199992	4.05736341e-06	0	0	0	0.000188486	0	0	3
19	18	0	0.210785462	293.199975	293.199987	293.199975	293.199992	4.7178595e-06	0	0	0	0.000193021	0	0	3
20	19	0	0.221879433	293.199975	293.199987	293.199975	293.199992	5.33105816e-06	0	0	0	0.00019803	0	0	3
21	19	0	0.232973405	293.199976	293.199986	293.199975	293.199992	5.84957229e-06	0	0	0	0.000198763	0	0	3
22	20	0	0.244067377	293.199975	293.199986	293.199975	293.199992	6.33607362e-06	0	0	0	0.000202436	0	0	3
23	21	0	0.255161348	293.199975	293.199985	293.199975	293.199992	6.79215833e-06	0	0	0	0.00020518	0	0	3
24	21	0	0.26625532	293.199975	293.199985	293.199975	293.199992	7.21925738e-06	0	0	0	0.000207336	0	0	3
25	22	0	0.277349292	293.199975	293.199984	293.199975	293.199992	7.60991793e-06	0	0	0	0.00020772	0	0	3
