Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
53	35	0	0.656962624	293.200096	293.200086	293.199991	293.200118	9.89751057e-05	0	0	0	0.000771233	0	0	3
54	36	0	0.669358146	293.200095	293.200088	293.199994	293.200118	0.000100997265	0	0	0	0.000787495	0	0	3
55	36	0	0.681753667	293.200094	293.200091	293.199997	293.200118	0.000102764239	0	0	0	0.000804847	0	0	3
56	37	0	0.694149188	293.200093	293.200093	293.200011	293.200118	0.000103635262	0	0	0	0.000821263	0	0	3
57	37	0	0.706544709	293.200093	293.200095	293.200025	293.200118	9.3695893e-05	0	0	0	0.000836288	0	0	3
58	38	0	0.718940231	293.200092	293.200097	293.200039	293.200118	7.91214775e-05	0	0	0	0.000850382	0	0	3
59	39	0	0.731335752	293.200092	293.200098	293.200056	293.200118	6.26478e-05	0	0	0	0.00086292	0	0	3
60	39	0	0.743731273	293.200092	293.200099	293.200072	293.200118	4.65514971e-05	0	0	0	0.00087405	0	0	3
61	40	0	0.756126794	293.200092	293.200099	293.200091	293.200118	2.70013052e-05	0	0	0	0.000884103	0	0	3
62	41	0	0.768522315	293.200092	293.200099	293.200091	293.200118	2.69543958e-05	0	0	0	0.000893114	0	0	3
63	41	0	0.780917837	293.200093	293.200099	293.200091	293.200118	2.69543958e-05	0	0	0	0.000901393	0	0	3
64	42	0	0.793313358	293.200093	293.200099	293.200091	293.200118	2.69543958e-05	0	0	0	0.000908897	0	0	3
65	42	0	0.805708879	293.200093	293.200098	293.200091	293.200118	2.69543958e-05	0	0	0	0.000915868	0	0	3
66	43	0	0.8181044	293.200093	293.200097	293.200091	293.200115	2.37371677e-05	0	0	0	0.000922366	0	0	3
67	44	0	0.830499922	293.200093	293.200097	293.200091	293.200109	1.74027986e-05	0	0	0	0.000928507	0	0	3
68	44	0	0.842895443	293.200093	293.200096	293.200091	293.200104	1.29214673e-05	0	0	0	0.000934283	0	0	3
69	45	0	0.855290964	293.200094	293.200096	293.200091	293.200104	1.29214673e-05	0	0	0	0.000939866	0	0	3
70	45	0	0.867686485	293.200094	293.200096	293.200091	293.200104	1.29214673e-05	0	0	0	0.000945226	0	0	3
71	46	0	0.880082006	293.200094	293.200096	293.200091	293.200104	1.29214673e-05	0	0	0	0.000950411	0	0	3
72	47	0	0.892477528	293.200094	293.200096	293.200091	293.200104	1.29214673e-05	0	0	0	0.000962269	0	0	3
73	47	0	0.904873049	293.200094	293.200096	293.200092	293.200104	1.26128263e-05	0	0	0	0.000974146	0	0	3
74	48	0	0.91726857	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.000985775	0	0	3
75	49	0	0.929664091	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.000997189	0	0	3
76	49	0	0.942059612	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.00100836	0	0	3
77	50	0	0.954455134	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.00101937	0	0	3
78	50	0	0.966850655	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.00103017	0	0	3
79	51	0	0.979246176	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.00104083	0	0	3
80	52	0	0.991641697	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	0	0	0	0.00105129	0	0	3
81	52	0	1.00403722	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	4.08841234e-06	0	0	0.00106165	0	0	3
82	53	0	1.01643274	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	4.08841234e-06	0	0	0.00107184	0	0	3
83	53	0	1.02882826	293.200094	293.200096	293.200092	293.200104	1.19536834e-05	4.08841234e-06	0	0	0.0010819	0	0	3
84	54	0	1.04122378	293.200095	293.200096	293.200092	293.200104	1.19536834e-05	4.08841234e-06	0	0	0.00109182	0	0	3
85	54	0	1.0536193	293.200095	293.200095	293.200092	293.200104	1.19536834e-05	4.08841234e-06	0	0	0.00110164	0	0	3
86	55	0	1.06601482	293.200095	293.200095	293.200092	293.200104	1.19126233e-05	4.08841234e-06	0	0	0.00111132	0	0	3
87	56	0	1.07841035	293.200095	293.200095	293.200092	293.200104	1.1492514e-05	4.08841234e-06	0	0	0.00112092	0	0	3
88	56	0	1.09080587	293.200095	293.200095	293.200092	293.200103	1.06702475e-05	4.08841234e-06	0	0	0.00113041	0	0	3
89	57	0	1.10320139	293.200095	293.200094	293.200092	293.200102	9.52379912e-06	4.08841234e-06	0	0	0.00113982	0	0	3
90	57	0	1.11559691	293.200095	293.200094	293.200092	293.2001	8.17551631e-06	4.08841234e-06	0	0	0.00114914	0	0	3
91	58	0	1.12799243	293.200095	293.200094	293.200092	293.200099	6.71607921e-06	4.08841234e-06	0	0	0.0011584	0	0	3
92	58	0	1.14038795	293.200095	293.200094	293.200092	293.200098	5.27709926e-06	4.08841234e-06	0	0	0.00116758	0	0	3
93	59	0	1.15278347	293.200095	293.200094	293.200092	293.200096	3.95634265e-06	4.08841234e-06	0	0	0.00117668	0	0	3
94	60	0	1.16517899	293.200095	293.200094	293.200092	293.200095	2.7896059e-06	4.08841234e-06	0	0	0.00118572	0	0	3
